,SP_ID,Int_Name,PA_type,PA_DEF,IUCN_CAT,RealmNr,Biodiversity,Wilderness,ClimateStability,LandUseStability,Size,ClimateProtection
1222,1,Paleski Radyaytsina-Ekalagichny,NA,1,Ia,8,0.075597473,0.622504621,0.687328871,0.770920095,0.006718694,0.340303547
818,913,Kamsko-Bakaldinskiye marshes,KBA,NA,NA,8,0.074823804,0.690598522,0.619961587,0.750746245,0.009809213,0.287204432
1321,902,Archedinskiye sands,KBA,NA,NA,8,0.074447024,0.381070557,0.704296695,0.744463344,0.006263298,0.078420266
897,1165,Yancheng Nature Reserve,KBA,NA,NA,8,0.073744513,0.334168844,0.922552833,0.753245149,0.008858752,0.01515754
1058,649,"Mittlere Schwäbische Alb with Albuch, Härtsfeld",KBA,NA,NA,8,0.073684939,0.375678809,0.760171634,0.808681695,0.007697416,0.367241144
1306,1159,Heshui,KBA,NA,NA,8,0.073028224,0.542212187,0.854331104,0.760197865,0.006324003,0.116300517
781,730,Lower reaches of the Sarysu River,KBA,NA,NA,8,0.072938318,0.370566626,0.725482279,0.698257993,0.010310762,0.00939267
1259,1095,Bain-Tsaganskiye lakes,KBA,NA,NA,8,0.072862753,0.371138053,0.788084298,0.726198873,0.006520885,0.026992777
444,211,Tarvagatai nuruu,NA,1,II,8,0.072786513,0.385076908,0.702680533,0.778554367,0.016937649,0.042419603
1320,1094,Aginskiye lakes,KBA,NA,NA,8,0.072772424,0.371549453,0.748761587,0.707232517,0.006265863,0.032498429
452,1139,Orqohan,KBA,NA,NA,8,0.072736653,0.805720447,0.833388531,0.748971554,0.016747581,0.218747641
240,207,Khangai nuruu,NA,1,II,8,0.07205853,0.424123071,0.652298632,0.859804,0.028166862,0.042660072
651,1124,Bolon' lake,KBA,NA,NA,8,0.072017073,0.742555143,0.942372163,0.819766037,0.012186111,0.116886771
941,1135,Huma He Nature Reserve,KBA,NA,NA,8,0.071957785,0.808020834,0.786376781,0.746133937,0.008547302,0.148975391
214,1203,Cyrenaican Peninsula,KBA,NA,NA,8,0.071678268,0.505309409,0.718423962,0.755442501,0.032091975,0.221949585
1304,881,Sources of the Bolshaya Karaganka and Syntasty ri*,KBA,NA,NA,8,0.0712349,0.435242255,0.605828191,0.712030474,0.00633329,0.098841364
977,1138,Shuangtai (Shuangtaizi) Estuary and Inner Gulf of*,KBA,NA,NA,8,0.070834315,0.327643134,0.871034846,0.692684869,0.008216215,0.031081222
635,875,Kuznetsky Alatau Zapovednik,KBA,NA,NA,8,0.070558933,0.89748996,0.791543586,0.78577698,0.012400462,0.422299102
966,1144,Bosten Lake,KBA,NA,NA,8,0.070406124,0.622651707,0.80499561,0.736041072,0.008289624,0.014054708
403,906,Western Ilmen area,KBA,NA,NA,8,0.070168415,0.42339914,0.768314401,0.732938291,0.018612639,0.048058841
880,209,Onon - Balj /A/,NA,1,II,8,0.069790373,0.412492302,0.737582536,0.82392564,0.009051994,0.08267375
205,728,Ortau upland massif,KBA,NA,NA,8,0.069661152,0.292045177,0.739316739,0.712513419,0.033316723,0.014346033
1294,914,Nothern part of Gor'koe reservoir with spurs,KBA,NA,NA,8,0.069629704,0.778396945,0.601832313,0.818415575,0.006365023,0.399386488
877,733,Ertis Ormany (Shaldai Forest),KBA,NA,NA,8,0.069521805,0.245022564,0.630306,0.77650441,0.009057938,0.154507405
900,229,Al Wusta Wildlife Reserve,NA,1,II,8,0.069470965,0.776158323,0.685235385,0.749947727,0.008853639,0.001728573
663,1126,Udyl' lake,KBA,NA,NA,8,0.069176438,0.821023245,0.743230404,0.745268743,0.011997196,0.171937158
477,707,Saiga Nature Sanctuary,KBA,NA,NA,8,0.069126094,0.479686664,0.753676981,0.739090214,0.015802189,0.0043426
707,727,Ereymentau Mountains,KBA,NA,NA,8,0.068889859,0.251583137,0.728785697,0.769567847,0.011315159,0.024805736
1149,1170,Lindian County Xinxing Horse Ranch and Julang Pas*,KBA,NA,NA,8,0.068016315,0.407562418,0.864603156,0.729977338,0.007101639,0.031840796
751,876,Baganskiye Lakes,KBA,NA,NA,8,0.067791027,0.231435177,0.654226132,0.79695245,0.010777647,0.047554393
120,1157,Minqin,KBA,NA,NA,8,0.067472699,0.706837709,0.831981752,0.736866348,0.049792674,0.00612703
1342,212,Onon - Balj river /B/,NA,1,II,8,0.067294008,0.342417912,0.784375253,0.815305931,0.003244993,0.068621916
508,1140,Dalai Nur Nature Reserve,KBA,NA,NA,8,0.067247717,0.460710097,0.807725086,0.717976398,0.01509956,0.020655528
1326,903,Sarpinskaya lake-system,KBA,NA,NA,8,0.067082769,0.34306785,0.755761556,0.734984829,0.006232323,0.030383863
1006,1171,Mangui,KBA,NA,NA,8,0.066264863,0.899698953,0.552919094,0.749506293,0.008044645,0.169270109
388,892,Rybinsk reservoir,KBA,NA,NA,8,0.06553863,0.761237646,0.57015172,0.838178178,0.019101815,0.339466451
243,713,Urda Sands,KBA,NA,NA,8,0.065503195,0.328361039,0.734144684,0.688194821,0.028102643,0.016473298
50,208,Gobi Gurvansaikhan range,NA,1,II,8,0.065037203,0.598039044,0.811009304,0.840935015,0.083868183,0.007018711
693,893,Chudsko-Pskovski Lake and the adjacent areas,KBA,NA,NA,8,0.064793879,0.680504814,0.660567862,0.787526071,0.01152709,0.252794011
741,685,Irgiz-Turgay Lakes,KBA,NA,NA,8,0.064698373,0.340042627,0.689844464,0.687661685,0.010948522,0.014117757
1142,2,Ustyurtskiy,NA,1,Ia,8,0.064662338,0.477773907,0.652579208,0.750005049,0.007150073,0.006224668
208,905,Volga Delta,KBA,NA,NA,8,0.064587576,0.642872984,0.754490263,0.732373839,0.032982199,0.162282316
128,1156,Jinta,KBA,NA,NA,8,0.064538335,0.736191555,0.784707229,0.740238992,0.046029035,0.005771773
842,1127,Evoron-Chukchagirskoye depression,KBA,NA,NA,8,0.06414945,0.884752112,0.749378577,0.7621994,0.009535588,0.196057968
1292,901,Agriculture lands of south and east of Novouzensk*,KBA,NA,NA,8,0.063883402,0.314438604,0.575650696,0.694319166,0.006368474,0.020535218
716,735,Tuchola Forest,KBA,NA,NA,8,0.063764646,0.489463218,0.757226318,0.855282547,0.011229715,0.39735033
1093,708,Mugodzhary,KBA,NA,NA,8,0.063023421,0.33422018,0.687797247,0.687892463,0.007425269,0.016493646
1118,722,Kazakhstan portion of the river Volga's Delta - Z*,KBA,NA,NA,8,0.062921873,0.525732011,0.701294968,0.72210049,0.007321411,0.144340195
105,73,"Gobiin baga /A/, /B/",NA,1,Ib,8,0.062768334,0.669717359,0.807691867,0.79864417,0.05700918,0.005564118
1324,904,Erdniyevskaya area,KBA,NA,NA,8,0.062644189,0.421244085,0.7412649,0.72610897,0.006246207,0.021861425
611,647,Tadmur desert and mountains,KBA,NA,NA,8,0.062550243,0.490479864,0.60349114,0.752153031,0.012712219,0.004140946
1313,726,Lower reaches of the Emba River,KBA,NA,NA,8,0.062544182,0.493505729,0.678141646,0.689182796,0.006291218,0.012949061
113,1143,Damaoqi,KBA,NA,NA,8,0.062506404,0.489371751,0.773420824,0.767095306,0.052863133,0.008443455
873,210,Gorkhi - Terelj,NA,1,II,8,0.062043543,0.558632913,0.71251247,0.855425026,0.009094563,0.169749622
1046,3,Kurgal'dzhinskiy,NA,1,Ia,8,0.062035869,0.385883193,0.726461127,0.759304051,0.007793993,0.018366158
675,723,Donyz-Tau cliff faces,KBA,NA,NA,8,0.061571284,0.395045487,0.675651772,0.725026718,0.011790568,0.006450443
1187,1174,Dunhuang Nature Reserve and Western Qilian Shan m*,KBA,NA,NA,8,0.061269968,0.835295762,0.710846166,0.734321345,0.006905693,0.003492689
730,1146,Xayar forest and wetland,KBA,NA,NA,8,0.061217329,0.736519138,0.741834724,0.736256831,0.011087615,0.006634779
1174,724,Aktau cliff faces,KBA,NA,NA,8,0.061007751,0.468291665,0.805871654,0.723037853,0.00698285,0.007852196
551,1141,Dali Nur Nature Reserve,KBA,NA,NA,8,0.060881323,0.511649082,0.809115804,0.747913266,0.014073333,0.021784108
654,825,The Abraq area,KBA,NA,NA,8,0.060512345,0.77616634,0.613077123,0.749934293,0.012154178,0.003754145
644,995,Hidaka mountains,KBA,NA,NA,8,0.060462198,0.625669254,0.758116548,0.776209722,0.012291171,0.319305297
1160,190,Daisetsuzan,NA,1,II,8,0.060290825,0.628564088,0.780474654,0.776830448,0.007057332,0.329566845
826,72,Numrug,NA,1,Ib,8,0.060245652,0.371665727,0.793493975,0.777799899,0.009698802,0.05822852
763,729,Ayak-Bestau Hills,KBA,NA,NA,8,0.060174172,0.336544417,0.743338638,0.700205859,0.010593523,0.013185239
1284,712,Lower reaches of the Ashchyozek River,KBA,NA,NA,8,0.060002196,0.335362713,0.723804846,0.688368054,0.006402059,0.01930564
313,717,Western cliff faces of the Ustyurt Plateau,KBA,NA,NA,8,0.059952346,0.543305514,0.726752236,0.734987079,0.023760758,0.002803966
578,1172,Ulgai,KBA,NA,NA,8,0.059520125,0.382547812,0.864716537,0.755257506,0.013499976,0.017060731
1343,198,Orxoni xundii,NA,1,II,8,0.059442672,0.378469373,0.708731625,0.853314698,0.002882962,0.032408201
980,826,Gebel Elba,KBA,NA,NA,8,0.059164032,0.794965261,0.526632391,0.750109529,0.00819479,0.005212326
1285,719,Karagie Depression,KBA,NA,NA,8,0.058928117,0.422846985,0.718547066,0.731921663,0.006400503,0.002769572
761,1344,Tharthar Lake and Al-Dhebaeji Fields,KBA,NA,NA,8,0.058529171,0.743255348,0.754241148,0.826846702,0.010629405,0.004231229
1166,12,Mahazat as-Sayd,NA,1,Ia,8,0.058363443,0.687173534,0.474017787,0.627259685,0.007028243,NA
1019,887,Kondo-Alymskaya,KBA,NA,NA,8,0.057840251,0.863809027,0.515580309,0.749785748,0.007948466,0.148095948
595,716,North-western cliff faces of the Ustyurt Plateau,KBA,NA,NA,8,0.056479626,0.456134285,0.704125808,0.729752626,0.013049633,0.003770656
16,521,Qinghai Hoh Xil,NA,1,Not Applicable,8,0.056403211,0.51288351,0.675377565,0.724580619,0.13404457,0.009797199
48,528,Virgin Komi Forests,NA,1,Not Applicable,8,0.056339916,0.912708976,0.433169278,0.749422424,0.089345342,0.318705605
363,1142,Xilin Gol Nature Reserve,KBA,NA,NA,8,0.056230159,0.439223543,0.826449958,0.742453212,0.0206208,0.017500246
987,213,Ix Bogd mountain,NA,1,II,8,0.056227479,0.507640998,0.776695983,0.847910988,0.008161676,0.008783993
498,77,Harrat Khaybar / Wadi Hadiyah,NA,1,Ib,8,0.056154294,0.719330214,0.554197069,0.614621627,0.015323273,0.005734337
262,1164,Qingdao-Rizhao coastal wetland and islands,KBA,NA,NA,8,0.055774878,0.130157174,0.837881403,0.744670381,0.027323982,0.022085604
136,13,Harrat al-Harrah,NA,1,Ia,8,0.055538811,0.672572313,0.625363466,0.736523187,0.043123133,0.002617256
3,181,Parc Culturel du Tassili (Illizi),NA,1,II,8,0.055493095,0.777517113,0.70777701,0.749954685,0.309200073,NA
425,1145,Tarim Euphrates Poplar Forest Nature Reserve,KBA,NA,NA,8,0.054882392,0.796968803,0.694328323,0.737346351,0.017663195,0.005317633
1062,898,Adovo-Chugrumski wetland,KBA,NA,NA,8,0.054642875,0.839888682,0.6236215,0.750408313,0.007661468,0.319607341
359,1151,Ayark Kol and alpine grassland,KBA,NA,NA,8,0.054436458,0.645287219,0.604038131,0.725820758,0.020759959,0.005473902
1175,235,Jabal Aja,NA,1,II,8,0.054378449,0.636205555,0.549677243,0.627958019,0.00696727,0.003694572
40,646,Empty Quarter,KBA,NA,NA,8,0.054372673,0.805379424,0.610180532,0.74797887,0.095963924,NA
161,10,Addax Sanctuary,NA,1,Ia,8,0.0542804,0.808986555,0.650433793,0.749919351,0.039859879,0.038153898
1029,342,Urho Kekkosen Kansallispuisto,NA,1,II,8,0.053738896,0.837052689,0.445347445,0.753790142,0.007892906,0.172711214
1141,877,Pelymsky Tuman,KBA,NA,NA,8,0.053049188,0.845543132,0.567188325,0.749202151,0.007150464,0.287875686
321,894,Lakes of northern Karelia,KBA,NA,NA,8,0.053027241,0.85504216,0.455421107,0.749921418,0.023075957,0.133503029
806,1163,Yellow River Delta Nature Reserve,KBA,NA,NA,8,0.052554569,0.367877515,0.78144728,0.77346616,0.009964956,0.009381009
648,1133,Lowland swamps in the valley of Tungur and Nenyug*,KBA,NA,NA,8,0.052509731,0.923500998,0.567586174,0.74980242,0.012235903,0.157113623
1200,911,Verkhnevisherski mountain,KBA,NA,NA,8,0.05250163,0.894956248,0.365909887,0.749515204,0.006818655,0.397088224
453,878,Watershed of the Mulym'ya and Bolshoy Tap rivers,KBA,NA,NA,8,0.052024182,0.834117291,0.50663989,0.749229618,0.016732102,0.128986169
172,962,At-Tubayq,KBA,NA,NA,8,0.051734058,0.672692754,0.669570025,0.724504775,0.038109563,NA
1063,880,Verkhne-Kondinsky zakaznik,KBA,NA,NA,8,0.051582169,0.810085494,0.466766124,0.749220955,0.00763998,0.245981363
720,889,Zaonezh'ye,KBA,NA,NA,8,0.051261249,0.780780924,0.620075082,0.750388699,0.011198769,0.329567422
482,75,Eastern Mongolian Steppe,NA,1,Ib,8,0.051139711,0.225658437,0.79866375,0.797565678,0.015652895,0.021119522
423,1147,Lower reaches of Tarim River,KBA,NA,NA,8,0.050636333,0.806027194,0.730708551,0.744182954,0.017776029,0.004249858
757,567,Lake Nasser,KBA,NA,NA,8,0.050499923,0.753460778,0.656645528,0.748939538,0.010671739,0.005485396
1243,895,Kenozer'ye,KBA,NA,NA,8,0.049833409,0.838705578,0.56891171,0.75057137,0.006566317,0.315780968
519,888,Upper streams of Ob' river,KBA,NA,NA,8,0.048971331,0.860449829,0.397395104,0.749120977,0.014869183,0.197222679
973,890,Vodlozero,KBA,NA,NA,8,0.048484068,0.839389033,0.572699836,0.750527921,0.008223058,0.230644129
99,586,Dakhla area,KBA,NA,NA,8,0.048269103,0.779119624,0.796373469,0.749938551,0.059079327,NA
619,824,El Qasr desert,KBA,NA,NA,8,0.048092851,0.585571973,0.756711103,0.728827337,0.012620933,0.003910523
1,1152,Changtang plateau,KBA,NA,NA,8,0.047747851,0.481726328,0.688290749,0.726622576,1,0.006415891
279,587,Aguelhok,KBA,NA,NA,8,0.047117055,0.718006988,0.778153711,0.749901678,0.026329552,0.009275332
466,78,Harrat ‘Uwayrid,NA,1,Ib,8,0.046765603,0.71210788,0.700057296,0.620976401,0.016089388,0.004140946
1044,1150,Qiemo Oasis and Qarqan River,KBA,NA,NA,8,0.046479796,0.804929683,0.636503637,0.738813162,0.007810574,0.006899763
643,549,North Pennine Moors,KBA,NA,NA,8,0.046225269,0.372147806,0.797151123,0.790847873,0.01229629,0.069786756
7,566,Parc National de l'Ahaggar,KBA,NA,NA,8,0.045559326,0.762477351,0.626755633,0.749919351,0.200180803,NA
400,1153,Nam Co,KBA,NA,NA,8,0.045052502,0.444505735,0.40257758,0.728328136,0.018732211,0.016589252
1002,879,East slope of the Northern Ural,KBA,NA,NA,8,0.044435845,0.884931053,0.365303133,0.749459758,0.008058338,0.293434614
711,870,Dovrefjell,KBA,NA,NA,8,0.044249578,0.840518738,0.758911707,0.750170392,0.011267362,0.103066314
350,883,Dvuob'ye,KBA,NA,NA,8,0.041799428,0.924668185,0.324234379,0.749490093,0.021070421,0.093497851
758,344,Hardangervidda,NA,1,II,8,0.041602181,0.846530822,0.674655339,0.750292161,0.010647499,0.086997861
1199,823,Grampian Mountains,KBA,NA,NA,8,0.041342994,0.523302497,0.626471213,0.791009635,0.006822337,0.082030328
1335,236,Ibex Reserve (Hawtat Bani Tamin),NA,1,II,8,0.041144423,0.663013846,0.511341086,0.62325947,0.005660847,NA
752,1130,Chelomdzha valley and Kava-Chelomdzha interfluve,KBA,NA,NA,8,0.041109661,0.929928568,0.550514484,0.749713382,0.010774799,0.087584344
149,526,Lena Pillars Nature Park,NA,1,Not Applicable,8,0.039879339,0.948488962,0.684115655,0.749919351,0.041076231,0.050630023
1189,915,Kunovatski,KBA,NA,NA,8,0.038253077,0.935738105,0.323109395,0.749759731,0.00688689,0.144551214
23,529,Volcanoes of Kamchatka,NA,1,Not Applicable,8,0.038080574,0.926268535,0.667141575,0.749816808,0.123972815,0.14748694
545,1110,Forty islands,KBA,NA,NA,8,0.038060467,0.985934078,0.558062058,0.749919351,0.014165286,0.055099371
928,896,Lapland Biosphere Reserve,KBA,NA,NA,8,0.037469802,0.828162676,0.474872391,0.749919351,0.008672678,0.158158664
100,24,Tibet Selincuo Wetlands,NA,1,Ia,8,0.036501128,0.447821439,0.496687352,0.725571531,0.059063224,0.013955789
434,124,2001842 Vindelfjällen,NA,1,Ib,8,0.035256698,0.854813992,0.723890375,0.750866564,0.017248049,0.133418959
609,912,Watershed of the Rivers Strelna and Varzuga,KBA,NA,NA,8,0.03504669,0.837070754,0.435714701,0.749919351,0.01275157,0.147000012
942,11,Extension to Majami‘ al-Hadb,NA,1,Ia,8,0.034600913,0.729369001,0.492538729,0.614920332,0.008543164,NA
103,611,Tibesti massif,KBA,NA,NA,8,0.034231672,0.762116308,0.627253385,0.749919351,0.057873248,NA
454,1131,Upper and middle Nizhnyaya Baikha river,KBA,NA,NA,8,0.033900881,0.942467172,0.319997414,0.748778169,0.016688197,0.127349528
856,731,Frostviken,KBA,NA,NA,8,0.033379909,0.857647872,0.583175286,0.751097493,0.00929108,0.155427466
47,1118,Kolyma-Alazeya lowland,KBA,NA,NA,8,0.033181228,0.950888652,0.55493837,0.749919351,0.089516106,0.005271686
1260,345,Saltfjellet-Svartisen,NA,1,II,8,0.03298346,0.876205045,0.75332951,0.750115818,0.006516062,0.092237475
906,25,2001071 Sjaunja,NA,1,Ia,8,0.032857244,0.882893123,0.62704719,0.750830863,0.008828241,0.122505282
157,1104,Parapol'skiy valley,KBA,NA,NA,8,0.032334177,0.955381565,0.532093392,0.749919351,0.040131154,0.079478818
898,121,Lemmenjoen Kansallispuisto,NA,1,Ib,8,0.032148414,0.872251265,0.383766115,0.751923942,0.008857138,0.137668255
431,1109,Muna-Besyuke,KBA,NA,NA,8,0.032044053,0.980612549,0.658019678,0.749919351,0.017524202,0.088939691
773,123,2001056 Torneträsk-Soppero Fjällurskog,NA,1,Ib,8,0.031943532,0.886493818,0.568161121,0.75115264,0.010424022,0.099802892
154,1107,Kolyma delta,KBA,NA,NA,8,0.031563457,0.976658541,0.543509862,0.749919351,0.04038972,0.00147053
939,897,Ponoiskaya depression,KBA,NA,NA,8,0.031515461,0.857920184,0.284145683,0.749919351,0.008581402,0.126519692
408,884,Lower Ob',KBA,NA,NA,8,0.03087985,0.941516657,0.402030551,0.749919351,0.018381325,0.043841916
180,1116,Abyy lowland,KBA,NA,NA,8,0.030440863,0.958410618,0.635852374,0.749919351,0.036732454,0.019829635
629,1123,Lebediny refuge (Markovo depression),KBA,NA,NA,8,0.029205085,0.978459026,0.67230907,0.749919351,0.012449978,0.069285744
871,119,Kaldoaivin Erämaa,NA,1,Ib,8,0.02827666,0.88067598,0.384178224,0.751196178,0.009120326,0.066961968
1201,120,Käsivarren Erämaa,NA,1,Ib,8,0.027751776,0.902622933,0.598624254,0.751076494,0.006809926,0.046872612
824,1096,Murukta depression,KBA,NA,NA,8,0.027295382,0.978004013,0.595689063,0.749919351,0.009759687,0.027241113
289,1122,Lower Anadyr lowlands,KBA,NA,NA,8,0.026752031,0.96700509,0.681360105,0.749919351,0.025616916,0.053923599
93,527,Putorana Plateau,NA,1,Not Applicable,8,0.026288886,0.998513825,0.650285445,0.749919522,0.061635369,0.026128076
268,882,Basins of the Schuchya and Khadytayakha rivers,KBA,NA,NA,8,0.025550159,0.971875926,0.42590343,0.749919351,0.027146157,5.40E-05
27,1115,Keremesit-Sundrun watershed,KBA,NA,NA,8,0.025374485,0.988321628,0.430216927,0.749919351,0.118634279,2.65E-06
11,1114,Kytalyk,KBA,NA,NA,8,0.023971547,0.990135799,0.56418711,0.749919351,0.165240552,0.013836334
1242,1111,Anabar,KBA,NA,NA,8,0.023736,0.976685166,0.615196127,0.749919351,0.006571287,0.038326308
948,1102,Volochanka river basin,KBA,NA,NA,8,0.023120322,0.974258693,0.460459463,0.749919351,0.008492552,0.054384077
39,1106,Lena delta,KBA,NA,NA,8,0.02305672,0.997588182,0.574891874,0.749919351,0.099649115,7.87E-05
166,1105,Dudypta river plains,KBA,NA,NA,8,0.02269497,0.993231431,0.481258487,0.749919351,0.03894117,0.010078127
299,1101,Kurluska lake and middle Boganida valley,KBA,NA,NA,8,0.022386377,0.983600636,0.500778557,0.749919351,0.02466267,0.053464074
85,1112,Yana delta,KBA,NA,NA,8,0.021631908,0.997014037,0.563599107,0.749919351,0.06539324,0.00207596
1039,1121,Cape Billings,KBA,NA,NA,8,0.021532083,0.958885629,0.59622534,0.749919351,0.007834649,0
237,1103,Brekhovskiye islands,KBA,NA,NA,8,0.020097108,0.975018334,0.556064961,0.749919351,0.029069885,0
297,1113,San-Yuryakh,KBA,NA,NA,8,0.019640862,0.999226531,0.575699666,0.749919351,0.024757996,NA
608,907,Vaygach island,KBA,NA,NA,8,0.01917986,0.971976018,0.328377186,0.749919351,0.012756679,NA
895,891,"Khaypudyrskaya Bay (Islands of B. Zelenets, Dolgi*",KBA,NA,NA,8,0.018998984,0.95071659,0.196516236,0.749919351,0.008873824,NA
634,885,Upper and Middle Yuribey,KBA,NA,NA,8,0.018446523,0.990958817,0.371257315,0.749919351,0.012420899,0
1195,1120,West Chaun plain,KBA,NA,NA,8,0.017931319,0.995789201,0.439472264,0.749919351,0.006844338,0
58,1119,Pura river basin,KBA,NA,NA,8,0.016806649,0.997787336,0.576093743,0.749919351,0.078337608,NA
768,910,Russki Zavorot Peninsula and eastern part of Malo*,KBA,NA,NA,8,0.016785399,0.931448349,0.184478212,0.749919351,0.010474175,NA
819,1097,Gusikha river basin and lower Balakhnya river,KBA,NA,NA,8,0.016147901,0.997042513,0.448492181,0.749919351,0.009805876,NA
896,1108,Terpyey-Tumus,KBA,NA,NA,8,0.014521637,0.997398308,0.575440497,0.749919351,0.00886758,NA
727,1099,Pyasina delta,KBA,NA,NA,8,0.010699705,0.99050261,0.569843076,0.749919351,0.011133985,NA
863,1100,Oleniy island and Yuratskaya bay,KBA,NA,NA,8,0.009846955,0.995728385,0.509600422,0.749919351,0.009208363,0
135,343,Vatnajökulsþjóðgarður,NA,1,II,8,0.006508349,0.88060701,0.674784791,0.757385556,0.043240036,0.02737662
1030,1098,Lower Leningradskaya river,KBA,NA,NA,8,0.006124359,0.9993256,0.349874447,0.749919351,0.007886312,NA
451,1134,Nordenshel'da archipelago,KBA,NA,NA,8,0.005831586,0.927172061,0.588668909,0.749919351,0.016767432,NA
31,1117,Novosibirski archipelago,KBA,NA,NA,8,0.00525038,0.999386264,0.543702654,0.749919351,0.114638409,NA
396,908,Kolguev island,KBA,NA,NA,8,0.004609037,0.91505272,0.244436708,0.749919351,0.018806069,0
78,967,Southeast Svalbard Nature Reserve,KBA,NA,NA,8,0.003308491,0.994521929,0.522321393,0.749919351,0.067515563,NA
150,968,South Spitsbergen National Park,KBA,NA,NA,8,0.003147496,0.994099774,0.627839068,0.749919351,0.04094526,NA
9,966,Northeast Svalbard Nature Reserve,KBA,NA,NA,8,0,0.995944033,0.549337952,0.749919351,0.176129531,NA
1344,270,Sierra de la Culata,NA,1,II,6,0.676476454,0.661626562,0.735813775,0.727182383,0.001130549,0.309533283
1215,300,Lore Lindu,NA,1,II,1,0.37939064,0.779520463,0.542148187,0.572924201,0.0067469,0.584970795
579,574,Anferara forests,KBA,NA,NA,3,0.321100568,0.773689228,0.746564674,0.581356615,0.013491138,0.247678075
1283,658,Kepulauan Lingga,KBA,NA,NA,4,0.139176836,0.657642581,0.664533332,0.628766737,0.006405417,0.449529724
1177,644,Jabal al Akhdar,KBA,NA,NA,3,0.123877723,0.642038843,0.517648996,0.718583345,0.006942674,0.009291047
394,985,Eastern Devon Island Nunataks,KBA,NA,NA,5,0.004015205,0.999156233,0.589924016,0.749919351,0.018838473,NA
617,980,Inglefield Mountains,KBA,NA,NA,5,0.003130833,0.999052233,0.408732783,0.749919351,0.012639787,NA
