"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Area","ClimateProtection"
"348","47","Estação Ecológica De Jutaí-Solimões",NA,"1","Ia","6",0.471871277807499,0.949232676342861,0.796507610882496,0.82983566068256,0.0387479547230566,0.0859611021402724
"349","46","Estação Ecológica De Niquiá",NA,"1","Ia","6",0.407665575964859,0.895091965015948,0.758113901993291,0.815940737248893,0.0410481875294462,0.0694293854475626
"350","689","Estação Ecológica de Uruçuí-Una","KBA",NA,NA,"6",0.28446867752942,0.545074718511597,0.840214997210055,0.805253156002602,0.027022821755075,0.0230955221216189
"351","49","Estação Ecológica Do Grão Pará",NA,"1","Ia","6",0.466875302915332,0.977004414792234,0.806878641815973,0.825542336955018,0.571773536859541,0.644812584358541
"352","59","Estação Ecológica Do Jari",NA,"1","Ia","6",0.440424757399587,0.91802783713929,0.78853801356341,0.824944739415676,0.0307966787822114,0.0948948203671931
"353","58","Estação Ecológica Juami-Japurá",NA,"1","Ia","6",0.464555453706115,0.967662898914214,0.710450909261708,0.829933816552035,0.112556268956332,0.215259692747268
"354","45","Estacao Ecologica Serra Geral Do Tocantins",NA,"1","Ia","6",0.311826075833487,0.343382009063683,0.738038484045014,0.726674452765908,0.0955667172433856,0.042202906622523
"355","1033","Este de Río Mamoré","KBA",NA,NA,"6",0.429258788580781,0.261108681343942,0.752869387530194,0.83070875933654,0.103545673945897,0.0466284561080835
"356","1037","Estepas arbustivas del Sur de Buenos Aires","KBA",NA,NA,"6",0.0568282109378027,0.251368145544976,0.471926931724225,0.804442376207164,0.0294517044784036,0.00936848031515488
"359","1045","Extensión Límite Este y Sur del Parque Nacional","KBA",NA,NA,"6",0.0913586692605767,0.449403520756178,0.746453557356065,0.885964588315034,0.0833618831749923,0.0214912562296542
"363","1284","Farallones de Cali Natural National Park","KBA",NA,NA,"6",0.696865864106676,0.460006731600603,0.685060685619344,0.837237872663244,0.0273246503094229,0.0454122600542193
"401","684","Golfo de los Mosquitos Forests","KBA",NA,NA,"6",0.513588003519221,0.756618852734823,0.674602518501924,0.80110037380976,0.0267238622675935,0.0414232087083045
"412","1078","Gran Yasuní","KBA",NA,NA,"6",0.674102691848288,0.915548743744343,0.847646748293025,0.793861265337972,0.221596195661605,0.329271968599344
"427","696","Guatemalan Caribbean Slope","KBA",NA,NA,"6",0.483531964650516,0.591909337494802,0.853246498279721,0.77305066153668,0.0624544861331355,0.0577361987333931
"428","339","Güeppi-Sekime",NA,"1","II","6",0.524318687508318,0.923570375915405,0.619838578352971,0.824321709021961,0.0270755719396158,0.109278240084034
"433","353","Guyane (Parc Amazonien)",NA,"1","II","6",0.521028054241053,1,0.991539429507958,0.828992250136813,0.274637527477638,0.610995103336955
"456","332","Huascarán",NA,"1","II","6",0.208149645028328,0.641088946173874,0.82108416009403,0.651138901206238,0.0455632905103356,0.0173340025590105
"457","1287","Huasco-Totoral coastal hills","KBA",NA,NA,"6",0.019680245427688,0.576687786580017,0.497943247190455,0.795524041459059,0.032850945331502,0.00342248969632989
"465","756","Ilha de Marajó","KBA",NA,NA,"6",0.499461714662459,0.793818872017619,0.758904857942397,0.800158230949033,0.531779924294771,0.243335733410786
"470","704","Indio Maíz","KBA",NA,NA,"6",0.417692556194832,0.725498238044555,0.782362581891899,0.809456142417597,0.0429882585745705,0.0615500719703036
"473","764","Interflúvio dos Rios Tocantins e Paranã","KBA",NA,NA,"6",0.323184196490157,0.343352494413591,0.737762346299635,0.735031485494413,0.0636564906519701,0.0273986185425839
"487","759","Jamari","KBA",NA,NA,"6",0.48061040713364,0.540219908116623,0.785999927932304,0.754625283011591,0.104134548267398,0.119592794234896
"491","263","Jaua Sarisariñama",NA,"1","II","6",0.492146642541979,0.91876358765038,0.755609740882331,0.829628601657944,0.0348865863712745,0.118631916294227
"500","1021","KAA-IYA del Gran Chaco","KBA",NA,NA,"6",0.365586788541917,0.52142870037427,0.724852500941766,0.706990128386758,0.438803920918677,0.156340097954627
